********************************************************************************
SetName: NMCPD_D
Author: Emanuele R. Nocera enocera@nikhef.nl
Date: January 2020
CodesUsed: APFEL + validphys
TheoryInput: NNPDF3.1 alphas(MZ)=0.118
PDFset: NNPDF31_nnlo_as_0118_global_deut
Warnings:
********************************************************************************
#DIV/0!			#DIV/0!
#DIV/0!			#DIV/0!
#DIV/0!			#DIV/0!
#DIV/0!			#DIV/0!
#DIV/0!			#DIV/0!
#DIV/0!			#DIV/0!
#DIV/0!			#DIV/0!
#DIV/0!			#DIV/0!
#DIV/0!			#DIV/0!
#DIV/0!			#DIV/0!
#DIV/0!			#DIV/0!
#DIV/0!			#DIV/0!
#DIV/0!			#DIV/0!
#DIV/0!			#DIV/0!
#DIV/0!			#DIV/0!
#DIV/0!			#DIV/0!
#DIV/0!			#DIV/0!
#DIV/0!			#DIV/0!
#DIV/0!			#DIV/0!
#DIV/0!			#DIV/0!
#DIV/0!			#DIV/0!
#DIV/0!			#DIV/0!
#DIV/0!			#DIV/0!
#DIV/0!			#DIV/0!
#DIV/0!			#DIV/0!
#DIV/0!			#DIV/0!
#DIV/0!			#DIV/0!
#DIV/0!			#DIV/0!
#DIV/0!			#DIV/0!
#DIV/0!			#DIV/0!
#DIV/0!			#DIV/0!
2.47503382160911	0.07811594535498
2.30933817741647	0.059639506475122
#DIV/0!			#DIV/0!
#DIV/0!			#DIV/0!
#DIV/0!			#DIV/0!
#DIV/0!			#DIV/0!
#DIV/0!			#DIV/0!
#DIV/0!			#DIV/0!
#DIV/0!			#DIV/0!
#DIV/0!			#DIV/0!
#DIV/0!			#DIV/0!
#DIV/0!			#DIV/0!
2.61944799166009	0.086927733582245
2.46289299515832	0.06818614929761
2.31024415607807	0.05409512140097
2.20823084185002	0.047121648048174
#DIV/0!			#DIV/0!
#DIV/0!			#DIV/0!
#DIV/0!			#DIV/0!
#DIV/0!			#DIV/0!
#DIV/0!			#DIV/0!
#DIV/0!			#DIV/0!
#DIV/0!			#DIV/0!
#DIV/0!			#DIV/0!
#DIV/0!			#DIV/0!
2.6807430629456		0.073401764110636
2.54106319338481	0.061436952264005
2.41029340207018	0.051469673183256
2.31242982220074	0.044780096911687
2.21725048092452	0.038917847310965
#DIV/0!			#DIV/0!
#DIV/0!			#DIV/0!
#DIV/0!			#DIV/0!
#DIV/0!			#DIV/0!
#DIV/0!			#DIV/0!
#DIV/0!			#DIV/0!
#DIV/0!			#DIV/0!
#DIV/0!			#DIV/0!
#DIV/0!			#DIV/0!
2.72413234043503	0.070538144319434
2.61398809176029	0.058192146683056
2.49911514706895	0.047550170176052
2.41562897729731	0.040947656537868
2.32715005811905	0.034885673810941
2.23816865544986	0.029770802044243
#DIV/0!			#DIV/0!
#DIV/0!			#DIV/0!
#DIV/0!			#DIV/0!
#DIV/0!			#DIV/0!
#DIV/0!			#DIV/0!
#DIV/0!			#DIV/0!
#DIV/0!			#DIV/0!
#DIV/0!			#DIV/0!
2.74291087975972	0.076492818655688
2.66582536756717	0.054473042826526
2.57531786775882	0.046856951832584
2.50544307481721	0.041914296836171
2.43129224265164	0.037258104087756
2.35463815781164	0.03297298077174
2.2875962461652		0.029210252409422
2.22939941600772	0.026219867197783
#DIV/0!			#DIV/0!
#DIV/0!			#DIV/0!
#DIV/0!			#DIV/0!
#DIV/0!			#DIV/0!
#DIV/0!			#DIV/0!
#DIV/0!			#DIV/0!
#DIV/0!			#DIV/0!
2.80308377014174	0.069813297646916
2.72442341804779	0.056508678139768
2.64987062758022	0.049898942049005
2.59252964867248	0.042736977059432
2.53007084016664	0.037690303067269
2.46519914488358	0.036898944376037
2.41069047065334	0.033926679650209
2.35899747624125	0.02994627469072
2.31053066189096	0.026525590215055
#DIV/0!			#DIV/0!
#DIV/0!			#DIV/0!
#DIV/0!			#DIV/0!
#DIV/0!			#DIV/0!
#DIV/0!			#DIV/0!
#DIV/0!			#DIV/0!
2.80126127765724	0.061907666272382
2.74773198747462	0.053112641081138
2.69561684718755	0.044242698987423
2.65847736666922	0.035540053054651
2.61841654714322	0.030467382513319
2.57818688656093	0.03129494492378
2.53915126514757	0.030280465006619
2.49845882949671	0.026414361884695
2.45986979440624	0.023313340169216
2.4251844143469		0.020865036567908
#DIV/0!			#DIV/0!
#DIV/0!			#DIV/0!
#DIV/0!			#DIV/0!
#DIV/0!			#DIV/0!
#DIV/0!			#DIV/0!
2.79340274598094	0.043312645379455
2.75578743636963	0.035896449169906
2.71869031369056	0.029251693297191
2.69179705584376	0.026323488897471
2.66307911443164	0.024310314221145
2.63422318540323	0.022835844953347
2.60946824894912	0.021789372612386
2.58402513296731	0.020170172594926
2.55963833235233	0.018900619803193
2.53800333852742	0.017915345634371
2.51926869621077	0.017218219488789
#DIV/0!			#DIV/0!
#DIV/0!			#DIV/0!
#DIV/0!			#DIV/0!
#DIV/0!			#DIV/0!
2.78272546345956	0.047268282785739
2.75399742660417	0.040590945537154
2.73371139112133	0.031262084534679
2.71937775239847	0.02724053644672
2.70265346990173	0.023890824351788
2.68581714858643	0.021082755420159
2.67160119082737	0.019348091930632
2.65801153923693	0.018359891494502
2.64467741679962	0.017757385938363
2.63274889058611	0.017291254903393
2.62328921395137	0.016984743479172
2.6167315187235		0.016773857941769
#DIV/0!			#DIV/0!
#DIV/0!			#DIV/0!
#DIV/0!			#DIV/0!
2.78519534257321	0.048228445978133
2.77163832906574	0.037531761092516
2.76255133817848	0.032007840407222
2.75883289567826	0.027998317904114
2.75660314364056	0.026103428493545
2.7544914033458		0.02262628144438
2.75376734141606	0.020387037228384
2.75418798794194	0.019423810253381
2.75717576280278	0.018840035572389
2.76064282641956	0.018382763600253
2.7653879487537		0.018093876850471
2.77107387599071	0.017890495696069
#DIV/0!			#DIV/0!
#DIV/0!			#DIV/0!
2.8242757320873		0.04213551764521
2.82884303630414	0.03848226499188
2.83221618358507	0.028783314955985
2.83998073300081	0.025778596469902
2.85223942624093	0.023899887611911
2.86782835267459	0.022940479662913
2.88348949813715	0.021564550597525
2.90186639305955	0.021263394074279
2.92225206115662	0.021396196602387
2.94513133155806	0.021051266420923
2.96725187942398	0.020879009447946
2.98976903409357	0.020759139212428
3.01355615794768	0.020683546110597
#DIV/0!			#DIV/0!
2.916298512693		0.051276838750002
2.94374203627755	0.044364587408226
2.97199808718947	0.035172471232733
2.99515375829204	0.029435619359366
3.02709646781345	0.027351318225129
3.06226612807106	0.027546753520832
3.09608679560988	0.025750068433681
3.13327284876704	0.023414922890542
3.1737033020031		0.022347535132072
3.21757247188064	0.022113269973743
3.26047343400371	0.021973213344754
3.3027163246912		0.021948536126302
3.34728920350027	0.022002602967224
3.09516518804035	0.06312693393652
3.14254901705528	0.054029967061361
3.19377191085499	0.046770382046209
3.23866034656327	0.038308628983636
3.29269270870388	0.033813165624786
3.35667107027751	0.029822068523426
3.41675481510416	0.029006988837205
3.48245892434773	0.027299576608244
3.55168065981616	0.025910188404239
3.62498983138299	0.025853802969619
3.6960932662771		0.02624164280248
3.76620680490056	0.026696380043518
3.84012495523784	0.027209983402328
3.92738194099405	0.027802928559134
3.74887110201023	0.087536724732174
3.81261024430661	0.068383478385047
3.88055887470099	0.057387150233973
3.97688190114173	0.046584771716082
4.08192825988485	0.039944458544767
4.18960771160577	0.03624559617904
4.30472614460763	0.035266553217108
4.42971833550929	0.034327894754387
4.56140967141254	0.035009924885285
4.68846433112311	0.035958822782093
4.81497746658589	0.036866708607513
4.95043644763178	0.037905862928856
5.13580763912852	0.039374351790595
5.29102251785662	0.134238523212547
5.43498154577509	0.127203992335179
5.63133475046329	0.115731369991297
5.85605263084411	0.099715289045064
6.08243134603375	0.086477681152095
6.35711185390767	0.075253570010867
