********************************************************************************
SetName: SLACD
Author: Emanuele R. Nocera enocera@nikhef.nl
Date: January 2020
CodesUsed: APFEL + validphys
TheoryInput: NNPDF3.1 alphas(MZ)=0.118
PDFset: NNPDF31_nnlo_as_0118_global_deut
Warnings:
********************************************************************************
0.000000		0
0.000000		0
0.000000		0
0.000000		0
0.000000		0
0.000000		0
0.000000		0
0.000000		0
0.000000		0
0.000000		0
0.000000		0
0.000000		0
0.000000		0
0.000000		0
0.000000		0
0.000000		0
0.000000		0
0.000000		0
0.000000		0
0.000000		0
0.000000		0
0.000000		0
0.000000		0
0.000000		0
1.03091741105013	0
1.02665402521106	0
0.000000		0
0.000000		0
0.000000		0
0.000000		0
0.000000		0
0.000000		0	
0.000000		0
0.000000		0
0.000000		0
0.000000		0
0.000000		0
0.000000		0
1.02640036634805	0
1.02555439432764	0
1.02355923957805	0
1.02097641961669	0
1.01899742491983	0
1.01515253256655	0
0.000000		0
0.000000		0
0.000000		0
0.000000		0
0.000000		0
0.000000		0
0.000000		0
0.000000		0
0.000000		0
0.000000		0
1.00839463742085	0
1.00931625692559	0
1.00937559755514	0
1.00957462360017	0
1.00986399466929	0
1.00924349507696	0
1.00834226421966	0
0.000000		0
0.000000		0
0.000000		0
0.000000		0
0.000000		0
0.000000		0
0.000000		0
0.000000		0
0.000000		0
0.988169618808182	0
0.991055512804034	0
0.993425310516567	0
0.995584341687778	0
0.996905762029284	0
0.998156503684228	0
0.99945098967636	0
1.00034789669867	0
1.00127917823521	0
1.00173733706277	0
1.00247119647096	0
0.000000		0
0.000000		0
0.000000		0
0.000000		0
0.000000		0
0.000000		0
0.000000		0
0.000000		0
0.000000		0
0.982038142014955	0
0.983557753030649	0
0.984880248220925	0
0.99023240553965	0
0.992718755603829	0
0.994945520556835	0
0.99754181745487	0
0.999395224803647	0
1.0003819801231		0
1.00103117744981	0
0.000000		0
0.000000		0
0.000000		0
0.000000		0
0.000000		0
0.000000		0
0.000000		0
0.000000		0
0.988228512403579	0
0.990842897254252	0
0.991801526958628	0
0.991143557198192	0
0.988835728768857	0
0.987418244815759	0
0.988175166096148	0
0.989490555810703	0
0.991566527319321	0
0.993067415572177	0
0.994290542117455	0
0.994518829542964	0
0.994679254806201	0
0.000000		0
0.000000		0
0.000000		0
0.000000		0
0.000000		0	
0.000000		0
0.98553477476123	0
0.990080777980347	0
0.993226495459397	0
0.993604128943372	0
0.993333706610631	0
0.992960042490349	0
0.992828234952491	0
0.992691239333111	0
0.992883158585669	0
0.993586933505533	0
0.994037624249845	0
0.994505580760114	0
0.995004622905287	0
0.995514511964746	0
0.995910987560801	0
0.996253338965203	0
0.996298393165569	0
0.995862296411863	0
0.000000		0
0.94944521344897	0
0.952662136306657	0
0.953424117259095	0
0.954435074996864	0
0.953938423279472	0
0.954072844040048	0
0.954047177316122	0
0.954940420004015	0
0.957325808043176	0
0.959449854256115	0
0.961184957529603	0
0.963362350661462	0
0.965251337278968	0
0.967620242565188	0
0.969549561097323	0
0.97130676957436	0
0.973117186024994	0
0.974132266752621	0
0.975169247728702	0
0.976100690522121	0
0.964405331944402	0
0.966392395590066	0
0.970126222427282	0
0.973899385185191	0
0.97583499260456	0
0.977507036161901	0
0.982081376383785	0
0.984158260650065	0
0.98746901893185	0
0.990251103395894	0
0.992483854526528	0
0.9948055465209		0
0.995737780058769	0
0.996598515321792	0
0.998280032552499	0
0.999297492946714	0
1.00040838506025	0
1.00095921742923	0
0.983643504878434	0
0.981686634813558	0
0.982659962899914	0
0.98466084612557	0
0.986895802618627	0
0.990096958532972	0
0.994178963989246	0
0.998078916747966	0
1.00184737668539	0
1.00529572502591	0
1.00785836199305	0
1.01021883180918	0
1.01257812596385	0
1.01478336165015	0
1.01679484986188	0
1.01955375806135	0
1.02177533213317	0
1.10017416522031	0
1.10627248281081	0
1.11182332726551	0
1.11937572023387	0
1.12463729512416	0
1.12830084057331	0
1.13322369759678	0
1.13681266172959	0
1.14350208828844	0
1.15181796455271	0
