********************************************************************************
SetName: DYE886_D
Author: Emanuele R. Nocera enocera@nikhef.nl
Date: January 2020
CodesUsed: APFEL + validphys
TheoryInput: NNPDF3.1 alphas(MZ)=0.118
PDFset: NNPDF31_nnlo_as_0118
Warnings:
********************************************************************************
0.626359085020515	0.038667375152399
0.402025124269861	0.02154058796114
0.383307676244552	0.020662005206808
0.424463690441252	0.023660942583726
0.496402702299028	0.027551840495998
0.51738252773868	0.028936100458264
0.545500857761987	0.031629335136769
0.588336932439437	0.035487576413995
0.668548583254725	0.044295062728273
0.792863385683917	0.063241021845021
1.0608986024926		0.116627037290646
1.45089216568963	0.203143876541935
2.02104585517767	0.358614345673293
2.97058412384257	0.751174244909228
4.49914437040646	1.6803892943136




