********************************************************************************
SetName: CMS_Z_13TEV_DIFF_ZPT_2E
Author:  Emanuele R. Nocera enocera@nikhef.nl
Date:    April 2020
CodesUsed: None 
TheoryInput: None
PDFset: None
Warnings: fb to pb conversion
********************************************************************************
0.00100	0.00000
0.00100	0.00000
0.00100	0.00000
0.00100	0.00000
0.00100	0.00000
0.00100	0.00000
0.00100	0.00000
0.00100	0.00000
0.00100	0.00000
0.00100	0.00000
0.00100	0.00000
0.00100	0.00000
0.00100	0.00000
0.00100	0.00000
0.00100	0.00000
0.00100	0.00000
0.00100	0.00000
0.00100	0.00000
0.00100	0.00000
0.00100	0.00000
0.00100	0.00000
0.00100	0.00000
0.00100	0.00000
0.00100	0.00000
0.00100	0.00000
0.00100	0.00000
0.00100	0.00000
0.00100	0.00000
0.00100	0.00000
0.00100	0.00000
0.00100	0.00000
0.00100	0.00000
0.00100	0.00000
0.00100	0.00000
0.00100	0.00000
